longitude,latitude,housing_median_age,households,median_income,median_house_value
-122.23,37.76,52.0,253.0,57500.0,306300.0
-122.23,37.75,50.0,268.0,39632.0,240000.0
-122.24,37.75,27.0,797.0,48711.0,286600.0
-122.24,37.76,52.0,522.0,30718.0,266700.0
-122.24,37.76,49.0,492.0,36719.0,229800.0
-122.24,37.76,52.0,415.0,46094.0,229300.0
-122.24,37.73,21.0,1235.0,45213.0,228400.0
-122.25,37.74,25.0,390.0,44562.0,206200.0
-122.24,37.72,5.0,2718.0,76110.0,350700.0
-122.27,37.73,31.0,1312.0,32689.0,231000.0
-122.25,37.76,52.0,632.0,35670.0,252900.0
-122.27,37.74,28.0,1484.0,36875.0,353900.0
-122.27,37.77,23.0,1151.0,47695.0,291700.0
-122.06,37.77,12.0,2007.0,72634.0,341600.0
-122.06,37.73,5.0,512.0,70568.0,412500.0
-122.06,37.71,36.0,529.0,46350.0,248600.0
-122.07,37.71,40.0,270.0,53015.0,254900.0
-122.07,37.71,36.0,455.0,49801.0,241500.0
-122.07,37.72,26.0,484.0,54833.99999999999,295200.0
-122.08,37.72,31.0,521.0,61870.0,340400.0
-122.08,37.71,35.0,365.0,54639.0,238600.0
-122.1,37.72,30.0,350.0,58381.99999999999,330200.0
-122.11,37.71,36.0,819.0,46500.0,206800.0
-122.1,37.7,25.0,595.0,43819.0,209200.0
-122.1,37.69,30.0,568.0,37222.0,195800.0
-122.09,37.71,31.0,269.0,52855.0,253500.0
-122.09,37.7,31.0,329.0,43375.0,241800.0
-122.09,37.7,30.0,263.0,60050.0,263900.0
-122.08,37.71,38.0,301.0,50519.0,227000.0
-122.08,37.71,38.0,652.0,48237.0,220900.0
-122.08,37.7,32.0,410.0,52497.0,259300.0
-122.07,37.7,39.0,277.0,41250.0,232500.0
-122.06,37.7,37.0,315.0,46005.0,231600.0
-122.06,37.7,33.0,770.0,35187.0,209400.0
-122.07,37.7,32.0,694.0,30000.0,223200.0
-122.08,37.7,25.0,710.0,34934.0,209900.0
-122.09,37.7,33.0,1051.0,29861.0,208200.0
-122.07,37.69,29.0,552.0,25362.0,203800.0
-122.08,37.69,36.0,467.0,33021.0,195700.0
-122.08,37.69,43.0,284.0,28512.0,181000.0
-122.08,37.68,37.0,205.0,23958.0,190800.0
-122.09,37.69,20.0,800.0,48036.0,188300.0
-122.15,37.74,52.0,550.0,38510.0,183500.0
-122.14,37.74,52.0,192.0,40662.0,204200.0
-122.14,37.73,51.0,393.0,46041.99999999999,251900.0
-122.15,37.74,49.0,288.0,22000.0,187500.0
-122.16,37.73,52.0,412.0,41163.99999999999,198200.0
-122.15,37.73,52.0,143.0,49135.0,275000.0
-122.15,37.73,45.0,736.0,28355.0,245400.0
-122.17,37.73,46.0,435.0,32500.0,177500.0
-122.17,37.73,52.0,292.0,37159.0,183300.0
-122.18,37.72,45.0,305.0,38047.0,156700.0
-122.18,37.71,45.0,135.0,33750.0,157500.0
-122.17,37.71,38.0,198.0,32440.000000000004,179800.0
-122.18,37.7,36.0,519.0,40268.0,205500.0
-122.19,37.71,36.0,58.0,55461.0,262500.0
-122.17,37.72,46.0,289.0,35313.0,159700.0
-122.17,37.72,5.0,328.0,36630.0,158300.0
-122.16,37.72,38.0,239.0,28750.0,144800.0
-122.17,37.72,43.0,789.0,40202.0,166300.0
-122.16,37.71,37.0,253.0,45553.0,191000.0
-122.16,37.71,36.0,134.0,34643.0,175000.0
-122.16,37.72,10.0,485.0,33431.0,137500.0
-122.15,37.73,28.0,573.0,21898.0,141700.0
-122.15,37.72,31.0,379.0,29097.0,210900.0
-122.15,37.72,47.0,266.0,33750.0,198300.0
-122.15,37.72,29.0,962.0,28125.0,157400.0
-122.14,37.73,52.0,334.0,50000.0,264700.0
-122.14,37.73,38.0,353.0,30673.0,218400.0
-122.14,37.73,43.0,368.0,38125.0,235100.0
-122.13,37.73,33.0,270.0,69096.0,341800.0
-122.13,37.72,35.0,392.0,38393.0,243500.0
-122.13,37.72,25.0,171.0,65095.0,371200.0
-122.14,37.72,39.0,132.0,35156.0,218900.0
-122.14,37.72,45.0,248.0,29830.0,202700.0
-122.13,37.72,45.0,444.0,35240.0,186200.0
-122.13,37.71,44.0,346.0,31103.0,188900.0
-122.13,37.71,44.0,270.0,35781.0,180000.0
-122.15,37.71,18.0,1352.0,31682.0,202700.0
-122.14,37.71,27.0,789.0,26101.0,181700.0
-122.14,37.71,18.0,1044.0,36932.0,166800.0
-122.13,37.7,43.0,544.0,34583.0,183700.0
-122.13,37.7,19.0,703.0,39032.0,218000.0
-122.15,37.71,36.0,183.0,40208.00000000001,191500.0
-122.15,37.7,36.0,261.0,35547.0,194700.0
-122.14,37.7,17.0,330.0,45859.0,187200.0
-122.13,37.7,21.0,998.0,26321.0,223100.0
-122.13,37.69,17.0,643.0,33950.0,271300.0
-122.14,37.7,36.0,239.0,39702.0,194100.0
-122.14,37.69,38.0,301.0,44659.00000000001,189100.0
-122.15,37.69,38.0,222.0,36625.0,184600.0
-122.15,37.69,36.0,276.0,38864.0,197300.0
-122.15,37.7,36.0,229.0,34583.0,192600.0
-122.16,37.69,36.0,228.0,37813.0,192200.0
-122.16,37.7,36.0,225.0,29917.0,194600.0
-122.16,37.7,36.0,311.0,44375.0,193500.0
-122.17,37.7,24.0,362.0,40000.0,202600.0
-122.16,37.68,16.0,352.0,23869.0,83300.0
-122.17,37.69,24.0,366.0,47609.0,212600.0
-122.18,37.68,5.0,401.0,54858.0,187800.0
-122.16,37.69,36.0,283.0,43971.0,205700.0
-122.15,37.69,36.0,267.0,40109.0,192900.0
-122.15,37.68,35.0,486.0,43864.0,205200.0
-122.15,37.69,39.0,335.0,51312.0,183600.0
-122.14,37.69,37.0,555.0,29958.0,178400.0
-122.14,37.68,27.0,607.0,36364.0,219200.0
-122.14,37.68,31.0,628.0,27955.0,183100.0
-122.13,37.69,34.0,237.0,28750.0,161700.0
-122.12,37.71,38.0,289.0,30345.0,152100.0
-122.12,37.7,41.0,750.0,26790.0,144900.0
-122.12,37.7,17.0,538.0,29922.0,179900.0
-122.12,37.69,35.0,536.0,41041.99999999999,179100.0
-122.12,37.7,19.0,579.0,25833.0,159900.0
-122.11,37.7,23.0,443.0,21552.0,161400.0
-122.11,37.7,29.0,338.0,23274.0,170400.0
-122.11,37.7,19.0,724.0,24206.0,137500.0
-122.11,37.69,37.0,618.0,26464.0,155200.0
-122.11,37.69,42.0,309.0,34643.0,160900.0
-122.12,37.69,10.0,472.0,23973.0,167300.0
-122.03,37.69,20.0,31.0,65000.0,340000.0
-121.97,37.64,32.0,171.0,60574.0,431000.0
-122.02,37.63,6.0,573.0,38958.0,301100.0
-122.04,37.63,21.0,249.0,47813.0,241900.0
-122.05,37.63,5.0,792.0,32829.0,162500.0
-122.04,37.66,10.0,352.0,53169.00000000001,299200.0
-122.04,37.65,10.0,1288.0,62579.0,315500.0
-122.05,37.68,23.0,1294.0,51701.0,216800.0
-122.07,37.68,36.0,431.0,32500.0,218100.0
-122.08,37.68,26.0,137.0,24196.0,275000.0
-122.08,37.68,26.0,607.0,26563.0,184100.0
-122.08,37.67,29.0,152.0,9637.0,160000.0
-122.09,37.67,48.0,308.0,23357.0,175000.0
-122.09,37.68,41.0,314.0,35114.0,197500.0
-122.09,37.69,43.0,120.0,33125.0,150000.0
-122.09,37.68,41.0,467.0,28322.0,170300.0
-122.09,37.68,43.0,293.0,25156.0,190900.0
-122.1,37.68,37.0,324.0,34032.0,196900.0
-122.1,37.68,37.0,448.0,25350.0,174000.0
-122.11,37.68,37.0,465.0,25772.0,170200.0
-122.1,37.68,38.0,400.0,30962.0,180900.0
-122.1,37.67,34.0,903.0,29564.0,150500.0
-122.1,37.68,31.0,389.0,31250.0,167100.0
-122.12,37.68,35.0,448.0,29500.0,148900.0
-122.12,37.68,40.0,267.0,43800.0,196400.0
-122.12,37.68,37.0,375.0,40416.99999999999,191100.0
-122.12,37.68,45.0,399.0,34839.0,180600.0
-122.13,37.68,45.0,422.0,40588.0,182800.0
-122.13,37.68,44.0,401.0,41974.0,179300.0
-122.13,37.68,43.0,328.0,36000.0,179400.0
-122.14,37.68,35.0,538.0,42670.0,210300.0
-122.14,37.67,34.0,500.0,42386.0,192300.0
-122.15,37.67,35.0,390.0,55797.0,198100.0
-122.14,37.67,36.0,243.0,40682.0,196200.0
-122.13,37.67,38.0,332.0,31734.0,181600.0
-122.14,37.67,37.0,543.0,48125.0,188300.0
-122.13,37.67,40.0,317.0,38676.0,184000.0
-122.12,37.67,33.0,694.0,39395.0,184700.0
-122.13,37.67,42.0,665.0,32434.0,179900.0
-122.11,37.67,32.0,703.0,30645.0,165400.0
-122.09,37.67,33.0,603.0,27019.000000000004,154000.0
-122.09,37.67,39.0,478.0,31115.0,153500.0
-122.09,37.66,40.0,271.0,34722.0,135400.0
-122.09,37.66,39.0,274.0,22222.0,158300.0
-122.05,37.68,32.0,340.0,61104.0,240700.0
-122.06,37.67,22.0,743.0,42733.0,180700.0
-122.07,37.67,27.0,616.0,32465.0,230600.0
-122.07,37.67,28.0,624.0,32417.0,210800.0
-122.07,37.67,38.0,394.0,38750.0,165300.0
-122.04,37.67,29.0,242.0,60500.99999999999,254200.0
-122.04,37.67,18.0,415.0,68233.0,332600.0
-122.04,37.66,23.0,384.0,63501.0,350000.0
-122.07,37.66,28.0,587.0,26719.0,161200.0
-122.07,37.66,21.0,1042.0,38750.0,179300.0
-122.08,37.66,33.0,356.0,25625.0,154300.0
-122.07,37.65,31.0,740.0,30160.0,161800.0
-122.08,37.65,17.0,1299.0,27694.0,161900.0
-122.08,37.65,35.0,374.0,36818.0,165400.0
-122.08,37.66,37.0,437.0,21382.0,166600.0
-122.1,37.66,35.0,149.0,38750.0,162100.0
-122.1,37.66,33.0,448.0,30489.0,152600.0
-122.09,37.65,27.0,634.0,28203.0,195200.0
-122.09,37.65,35.0,184.0,43897.00000000001,190600.0
-122.09,37.65,35.0,194.0,47143.0,193800.0
-122.1,37.66,34.0,112.0,46875.0,200600.0
-122.11,37.66,29.0,603.0,32091.0,150000.0
-122.11,37.66,36.0,299.0,41302.0,172700.0
-122.11,37.66,35.0,643.0,30900.0,174100.0
-122.1,37.65,25.0,501.0,45416.99999999999,194400.0
-122.1,37.64,28.0,278.0,46635.0,206700.0
-122.1,37.65,31.0,319.0,44427.0,204500.0
-122.1,37.65,36.0,82.0,45303.00000000001,175000.0
-122.12,37.65,26.0,25.0,23750.0,137500.0
-122.1,37.63,18.0,1946.0,38171.0,187200.0
-122.1,37.61,35.0,467.0,45281.0,173600.0
-122.13,37.66,19.0,183.0,43456.0,163000.0
-122.11,37.65,18.0,734.0,34861.0,331600.0
-122.11,37.64,31.0,301.0,52312.0,197600.0
-122.11,37.64,8.0,746.0,36708.0,197900.0
-122.12,37.64,40.0,77.0,38875.0,228100.0
-122.09,37.63,34.0,249.0,39167.0,189500.0
-122.09,37.64,32.0,292.0,39063.0,184200.0
-122.1,37.63,29.0,408.0,37895.0,180900.0
-122.08,37.64,36.0,248.0,38000.0,172000.0
-122.09,37.64,36.0,271.0,41141.0,173100.0
-122.09,37.64,36.0,200.0,52838.0,172600.0
-122.08,37.64,30.0,1113.0,33479.0,182100.0
-122.08,37.64,23.0,418.0,31420.0,179500.0
-122.08,37.63,31.0,185.0,37614.0,176000.0
-122.08,37.63,33.0,149.0,42500.0,192600.0
-122.08,37.64,36.0,160.0,39338.0,182700.0
-122.07,37.64,22.0,1463.0,25158.0,134900.0
-122.07,37.63,27.0,693.0,24808.0,157600.0
-122.07,37.64,25.0,862.0,47083.00000000001,190900.0
-122.06,37.64,37.0,282.0,41651.99999999999,158200.0
-122.06,37.64,20.0,430.0,35541.0,350000.0
-122.04,37.63,33.0,159.0,32331.0,226700.0
-122.03,37.62,35.0,350.0,47109.0,198700.0
-122.04,37.62,35.0,176.0,63960.0,208500.0
-122.04,37.62,35.0,134.0,38125.0,204200.0
-122.04,37.62,32.0,302.0,32857.0,193200.0
-122.03,37.61,36.0,281.0,37262.0,164900.0
-122.04,37.61,36.0,215.0,41719.0,187000.0
-122.04,37.62,35.0,185.0,42857.0,190400.0
-122.08,37.62,17.0,550.0,26875.0,157300.0
-122.07,37.63,35.0,337.0,37292.0,168100.0
-122.07,37.63,24.0,453.0,45913.00000000001,177600.0
-122.06,37.63,12.0,1289.0,38625.0,208900.0
-122.05,37.61,16.0,351.0,28971.0,163900.0
-122.08,37.63,34.0,310.0,40326.00000000001,164700.0
-122.08,37.63,35.0,107.0,40682.0,156900.0
-122.09,37.63,36.0,249.0,53644.0,168800.0
-122.09,37.63,35.0,243.0,47019.0,174100.0
-122.08,37.62,27.0,313.0,56400.0,206500.0
-122.08,37.61,26.0,395.0,37931.0,203900.0
-122.02,37.6,36.0,338.0,36940.0,159600.0
-122.02,37.6,31.0,437.0,26520.0,159800.0
-122.03,37.61,33.0,268.0,50970.00000000001,188600.0
-122.04,37.6,17.0,602.0,43875.0,238500.0
-122.06,37.6,22.0,514.0,46250.0,235300.0
-122.08,37.61,6.0,433.0,50406.00000000001,261400.0
-122.06,37.6,17.0,817.0,58704.0,234400.0
-122.06,37.6,18.0,310.0,53226.00000000001,231700.0
-122.08,37.59,16.0,355.0,42350.0,156300.0
-122.07,37.59,13.0,528.0,48250.0,222000.0
-122.08,37.58,15.0,410.0,55218.0,254400.0
-122.07,37.58,16.0,267.0,65115.99999999999,244300.0
-122.07,37.58,16.0,268.0,60660.99999999999,247000.0
-122.08,37.58,16.0,488.0,60073.99999999999,236500.0
-122.07,37.59,15.0,653.0,46211.0,151400.0
-122.07,37.58,16.0,344.0,52250.0,213700.0
-122.04,37.59,14.0,273.0,53428.00000000001,243600.0
-122.05,37.59,15.0,1274.0,37462.0,212500.0
-122.02,37.59,18.0,319.0,36923.0,213200.0
-122.03,37.59,16.0,817.0,46786.0,256000.0
-122.01,37.59,2.0,149.0,28750.0,237500.0
-122.02,37.58,15.0,728.0,33617.0,178100.0
-122.09,37.6,36.0,92.0,29706.0,147900.0
-122.08,37.6,10.0,628.0,39022.0,191700.0
-121.97,37.57,21.0,789.0,46146.0,247600.0
-121.96,37.58,15.0,559.0,57192.0,283500.0
-121.98,37.58,20.0,975.0,36832.0,216900.0
-121.99,37.58,31.0,485.0,62073.0,282500.0
-122.0,37.58,6.0,688.0,58151.0,295600.0
-122.01,37.57,14.0,2847.0,58322.0,281800.0
-122.04,37.58,14.0,2606.0,56277.0,269800.0
-122.04,37.57,12.0,1057.0,52878.99999999999,231200.0
-122.07,37.57,8.0,1379.0,65615.0,318300.0
-122.06,37.58,15.0,1348.0,56758.0,253400.0
-122.05,37.57,7.0,1797.0,61047.0,278200.0
-121.93,37.49,5.0,245.0,35714.0,300000.0
-122.07,37.52,3.0,2753.0,60824.0,273500.0
-122.02,37.56,23.0,829.0,43594.0,223400.0
-122.02,37.56,35.0,316.0,55737.0,214500.0
-122.03,37.56,31.0,924.0,48962.0,220200.0
-122.03,37.56,24.0,1491.0,46978.0,240300.0
-122.01,37.56,6.0,736.0,44259.00000000001,158000.0
-122.01,37.55,26.0,495.0,33008.0,224200.0
-122.01,37.56,24.0,501.0,38179.0,216100.0
-121.99,37.56,18.0,971.0,50000.0,269700.0
-121.99,37.56,20.0,1235.0,43393.0,231200.0
-121.96,37.55,4.0,838.0,41387.0,162500.0
-121.97,37.56,13.0,1772.0,48052.0,254000.0
-121.97,37.54,31.0,322.0,46349.0,196200.0
-121.97,37.55,17.0,1182.0,31680.0,189400.0
-121.98,37.54,17.0,1339.0,31326.0,220800.0
-121.99,37.55,16.0,1903.0,29074.0,213800.0
-121.94,37.56,15.0,714.0,83996.0,442900.0
-121.95,37.55,21.0,1520.0,66478.0,333400.0
-121.93,37.54,25.0,220.0,66290.0,352400.0
-121.94,37.54,27.0,538.0,62179.0,305300.0
-121.94,37.53,33.0,304.0,57610.0,259600.0
-121.95,37.54,29.0,585.0,46641.0,248900.0
-121.94,37.54,31.0,410.0,67599.0,356000.0
-121.96,37.54,14.0,1108.0,39909.0,236000.0
-121.96,37.53,28.0,545.0,49615.0,228000.0
-121.96,37.53,18.0,586.0,26198.0,235900.0
-121.97,37.54,28.0,467.0,47135.0,203200.0
-121.97,37.53,35.0,413.0,47500.0,197000.0
-121.97,37.53,26.0,406.0,54299.0,236400.0
-121.98,37.53,28.0,540.0,46000.0,223200.0
-121.98,37.53,26.0,639.0,41947.0,222700.0
-121.99,37.54,26.0,404.0,53880.0,225000.0
-121.99,37.54,18.0,661.0,39444.0,240100.0
-121.99,37.54,28.0,516.0,53282.99999999999,227900.0
-121.99,37.55,28.0,453.0,48403.0,268600.0
-122.0,37.54,29.0,749.0,51616.0,275100.0
-122.01,37.55,34.0,468.0,49166.99999999999,256300.0
-122.0,37.55,27.0,1134.0,41590.99999999999,332400.0
-122.01,37.54,32.0,395.0,50000.0,287600.0
-122.0,37.54,26.0,357.0,58324.99999999999,298900.0
-122.01,37.53,27.0,314.0,57057.0,287600.0
-121.99,37.53,25.0,923.0,50423.0,222200.0
-121.97,37.52,26.0,613.0,45317.0,232600.0
-121.97,37.51,25.0,504.0,54359.0,258300.0
-121.97,37.52,23.0,894.0,50824.0,230900.0
-121.95,37.52,33.0,763.0,52308.0,196900.0
-121.96,37.51,22.0,1086.0,44107.0,223500.0
-121.96,37.52,26.0,734.0,52396.0,223900.0
-121.93,37.53,27.0,960.0,47478.0,243500.0
-121.92,37.53,7.0,3701.0,84045.0,451100.0
-121.89,37.49,9.0,591.0,97194.0,500001.0
-121.92,37.49,10.0,1466.0,51643.0,193100.0
-121.92,37.48,23.0,623.0,53813.00000000001,264400.0
-121.92,37.47,26.0,357.0,60878.0,246900.0
-121.91,37.47,13.0,760.0,68680.0,337300.0
-122.03,37.55,22.0,1404.0,69920.0,284800.0
-122.04,37.55,23.0,515.0,44357.0,291700.0
-122.04,37.54,26.0,377.0,49464.0,223800.0
-122.05,37.54,25.0,703.0,52882.0,223100.0
-122.05,37.55,23.0,823.0,51321.0,211300.0
-122.04,37.53,25.0,890.0,39667.0,218500.0
-122.04,37.5,17.0,100.0,31696.0,156300.0
-122.06,37.54,20.0,1060.0,50838.0,248200.0
-122.03,37.54,35.0,338.0,48214.0,186000.0
-122.03,37.54,6.0,639.0,41406.0,178200.0
-122.04,37.53,34.0,467.0,37364.0,190400.0
-122.02,37.54,31.0,236.0,35350.0,210300.0
-122.03,37.54,16.0,870.0,50739.0,208000.0
-122.03,37.53,18.0,404.0,32560.0,183300.0
-122.01,37.53,19.0,709.0,60667.0,245700.0
-122.0,37.51,7.0,1316.0,49867.0,181700.0
-121.92,37.72,4.0,1506.0,51437.0,299400.0
-121.92,37.72,22.0,687.0,53470.00000000001,219500.0
-121.91,37.71,25.0,671.0,57233.0,231800.0
-121.93,37.72,26.0,642.0,44696.99999999999,221300.0
-121.93,37.72,26.0,444.0,49107.0,213800.0
-121.93,37.71,26.0,805.0,42281.00000000001,206000.0
-121.94,37.71,15.0,970.0,50143.00000000001,271100.0
-121.96,37.71,6.0,1062.0,72494.0,336500.0
-121.92,37.69,13.0,559.0,73160.0,285400.0
-121.9,37.66,18.0,1115.0,64993.99999999999,323000.0
-121.92,37.68,23.0,219.0,72211.0,291900.0
-121.93,37.7,3.0,456.0,44086.99999999999,225600.0
-121.91,37.69,23.0,299.0,59345.0,259600.0
-121.91,37.68,20.0,260.0,61769.99999999999,262900.0
-121.91,37.68,18.0,520.0,58170.0,257300.0
-121.91,37.69,18.0,427.0,63132.0,259200.0
-121.89,37.68,12.0,1136.0,63373.0,339700.0
-121.88,37.68,23.0,286.0,73330.0,337200.0
-121.89,37.68,22.0,245.0,62918.0,334100.0
-121.88,37.67,16.0,577.0,65214.0,311500.0
-121.88,37.67,25.0,324.0,64524.0,296900.0
-121.89,37.67,20.0,474.0,60603.99999999999,247900.0
-121.89,37.67,19.0,295.0,65285.0,300400.0
-121.9,37.67,15.0,285.0,72639.0,332400.0
-121.88,37.66,29.0,642.0,31127.0,233000.0
-121.87,37.66,39.0,102.0,24896.0,238500.0
-121.87,37.66,52.0,123.0,50677.0,233300.0
-121.89,37.66,3.0,461.0,21187.0,231300.0
-121.88,37.64,20.0,172.0,109506.0,475800.0
-121.87,37.57,13.0,825.0,70691.0,393200.0
-121.87,37.67,10.0,743.0,55000.0,247200.0
-121.85,37.68,4.0,742.0,68132.0,282500.0
-121.85,37.66,14.0,663.0,56399.0,300600.0
-121.86,37.66,22.0,640.0,41597.0,293200.0
-121.87,37.66,27.0,214.0,57519.0,278500.0
-121.84,37.66,13.0,1950.0,56417.0,352900.0
-121.85,37.72,43.0,42.0,103203.0,400000.0
-121.82,37.73,47.0,21.0,43472.0,375000.0
-121.86,37.7,13.0,1391.0,66827.0,313700.0
-121.89,37.69,4.0,1241.0,36200.0,139300.0
-121.77,37.65,16.0,576.0,73588.0,327500.0
-121.62,37.61,26.0,279.0,57239.00000000001,430600.0
-121.61,37.77,32.0,58.0,42083.00000000001,125000.0
-121.75,37.71,11.0,2125.0,48624.0,192400.0
-121.77,37.74,25.0,85.0,91531.0,418800.0
-121.8,37.7,22.0,910.0,47361.00000000001,216800.0
-121.8,37.69,17.0,662.0,54324.0,215500.0
-121.82,37.69,12.0,319.0,49375.0,227700.0
-121.76,37.69,29.0,709.0,33841.0,184400.0
-121.77,37.68,36.0,372.0,35532.0,158400.0
-121.78,37.69,34.0,461.0,33618.0,174600.0
-121.78,37.69,35.0,572.0,43533.0,168400.0
-121.79,37.69,25.0,1047.0,45357.0,188400.0
-121.76,37.7,9.0,679.0,57068.0,256700.0
-121.75,37.68,35.0,263.0,52443.0,183400.0
-121.76,37.68,35.0,349.0,42361.00000000001,177500.0
-121.76,37.68,32.0,197.0,31856.0,186900.0
-121.78,37.68,17.0,680.0,30222.000000000004,172500.0
-121.76,37.68,52.0,419.0,37301.0,204400.0
-121.77,37.68,41.0,288.0,46806.0,209400.0
-121.77,37.67,20.0,1259.0,57907.0,264200.0
-121.76,37.67,6.0,468.0,63705.0,350000.0
-121.78,37.67,26.0,321.0,52649.0,199800.0
-121.79,37.67,26.0,346.0,60797.0,211000.0
-121.78,37.67,28.0,269.0,48571.0,201100.0
-121.78,37.66,25.0,354.0,38523.0,193000.0
-121.79,37.66,22.0,2232.0,59800.00000000001,245000.0
-119.93,38.72,15.0,196.0,22417.0,97900.0
-120.0,38.52,16.0,102.0,31500.0,140600.0
-120.56,38.48,14.0,411.0,34609.0,120900.0
-120.55,38.46,16.0,181.0,32031.0,129200.0
-120.55,38.45,17.0,356.0,25208.0,99100.0
-120.55,38.43,18.0,277.0,23549.000000000004,108900.0
-120.25,38.55,15.0,433.0,30125.0,111700.0
-120.79,38.54,34.0,187.0,20500.0,68900.0
-120.8,38.51,23.0,157.0,31250.0,96400.0
-120.65,38.5,10.0,262.0,26500.0,116700.0
-120.76,38.47,17.0,240.0,35000.0,123800.0
-120.88,38.45,25.0,288.0,25476.0,97900.0
-120.79,38.43,40.0,214.0,39107.0,129800.0
-120.69,38.44,13.0,228.0,42916.99999999999,121300.0
-120.93,38.5,15.0,216.0,33393.0,107200.0
-120.97,38.42,16.0,287.0,43029.0,121900.0
-120.87,38.37,28.0,698.0,28125.0,113400.0
-120.98,38.34,27.0,600.0,35508.0,99100.0
-120.88,38.32,18.0,438.0,32589.0,103000.0
-120.93,38.26,13.0,305.0,32937.0,114200.0
-120.72,38.42,17.0,953.0,30465.0,144100.0
-120.77,38.38,15.0,743.0,23125.0,128600.0
-120.69,38.36,19.0,566.0,27236.0,109900.0
-120.71,38.34,16.0,213.0,44531.0,144300.0
-120.8,38.31,37.0,242.0,32135.0,123600.0
-121.83,39.76,12.0,1775.0,31142.0,112600.0
-121.82,39.76,23.0,1149.0,30068.0,107300.0
-121.86,39.78,12.0,1494.0,30905.0,117800.0
-121.85,39.77,17.0,1199.0,19362.0,89900.0
-121.84,39.76,14.0,548.0,23155.0,102300.0
-121.86,39.76,19.0,1667.0,20094.0,87300.0
-121.89,39.76,15.0,1906.0,30700.0,142600.0
-121.88,39.74,12.0,3262.0,16785.0,153100.0
-121.87,39.75,22.0,297.0,36625.0,126600.0
-121.86,39.75,18.0,293.0,35046.0,118300.0
-121.87,39.74,7.0,265.0,39000.0,147000.0
-121.85,39.75,39.0,129.0,18095.0,78100.0
-121.85,39.74,39.0,264.0,22833.0,85800.0
-121.85,39.73,52.0,98.0,34191.0,137500.0
-121.86,39.74,13.0,784.0,11019.000000000002,120200.0
-121.84,39.75,29.0,1000.0,17284.0,74500.0
-121.84,39.74,43.0,560.0,22621.000000000004,85100.0
-121.83,39.74,34.0,594.0,25750.0,130300.0
-121.8,39.75,28.0,374.0,43309.0,125200.0
-121.82,39.75,29.0,1365.0,30253.0,111400.0
-121.82,39.75,37.0,379.0,32016.0,97000.0
-121.8,39.75,11.0,1264.0,31125.0,122600.0
-121.79,39.73,8.0,1077.0,30625.0,116300.0
-121.78,39.71,8.0,29.0,21250.0,179200.0
-121.82,39.73,44.0,626.0,22925.0,85800.0
-121.84,39.73,52.0,154.0,16797.0,94800.0
-121.84,39.73,52.0,100.0,15481.0,200000.0
-121.84,39.73,52.0,198.0,9870.0,112500.0
-121.84,39.72,52.0,342.0,9566.0,69000.0
-121.84,39.73,52.0,223.0,13672.0,55000.0
-121.83,39.73,52.0,377.0,20064.000000000004,77900.0
-121.85,39.72,18.0,1524.0,16911.0,98800.0
-121.83,39.72,52.0,383.0,16827.0,78700.0
-121.81,39.7,21.0,980.0,15863.0,81300.0
-121.82,39.73,33.0,449.0,17426.0,60300.0
-121.82,39.72,42.0,679.0,15064.0,66300.0
-121.81,39.71,18.0,281.0,20288.0,116700.0
-121.89,39.71,26.0,437.0,37007.0,139200.0
-121.97,39.79,16.0,286.0,35735.0,89600.0
-121.84,39.68,38.0,94.0,35375.0,153100.0
-121.8,39.64,25.0,403.0,28306.0,87500.0
-121.9,39.59,20.0,250.0,30625.0,93800.0
-121.75,39.88,16.0,449.0,27143.0,95300.0
-121.68,39.82,15.0,728.0,35189.0,141300.0
-121.54,40.06,17.0,27.0,24028.0,67500.0
-121.51,39.97,22.0,235.0,23036.0,73000.0
-121.59,39.86,14.0,261.0,28657.0,119600.0
-121.58,39.83,16.0,812.0,22419.0,93200.0
-121.6,39.8,10.0,312.0,24537.0,117900.0
-121.59,39.82,12.0,354.0,23507.0,97600.0
-121.63,39.82,11.0,634.0,26147.0,107700.0
-121.6,39.79,18.0,532.0,25670.0,102900.0
-121.59,39.79,20.0,168.0,16250.0,88300.0
-121.59,39.78,16.0,543.0,14048.0,86500.0
-121.59,39.78,18.0,207.0,21838.000000000004,58000.0
-121.6,39.77,26.0,296.0,18750.0,84000.0
-121.61,39.77,25.0,303.0,29630.0,89500.0
-121.63,39.78,28.0,309.0,26823.0,93400.0
-121.57,39.8,23.0,152.0,21912.0,115200.0
-121.57,39.78,18.0,440.0,20458.0,105700.0
-121.59,39.77,24.0,273.0,23068.0,97300.0
-121.58,39.79,19.0,465.0,27863.000000000004,108600.0
-121.57,39.76,20.0,232.0,20882.0,104900.0
-121.58,39.76,19.0,453.0,31061.0,110200.0
-121.58,39.76,18.0,318.0,17875.0,103800.0
-121.59,39.75,20.0,211.0,22000.0,80800.0
-121.6,39.77,23.0,455.0,23403.0,87300.0
-121.6,39.76,22.0,556.0,18245.0,85500.0
-121.61,39.76,31.0,427.0,25428.0,85000.0
-121.62,39.77,23.0,359.0,18125.0,93500.0
-121.65,39.76,31.0,303.0,30000.0,96700.0
-121.63,39.76,22.0,490.0,28182.0,109700.0
-121.62,39.75,20.0,258.0,10625.0,92800.0
-121.63,39.75,37.0,257.0,18616.0,70500.0
-121.64,39.74,20.0,335.0,23711.000000000004,121800.0
-121.71,39.71,17.0,514.0,30660.0,102600.0
